Date,Companyia,Ticker Yahoo original,Ticker Yahoo utilitzat,Open,High,Low,Close,Adj Close,Volume
,,,,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
2024-03-05,Apple,AAPL,AAPL,170.75999450683594,172.0399932861328,169.6199951171875,170.1199951171875,168.58572387695312,95132400
2024-03-06,Apple,AAPL,AAPL,171.05999755859375,171.24000549316406,168.67999267578125,169.1199951171875,167.59474182128906,68587700
2024-03-07,Apple,AAPL,AAPL,169.14999389648438,170.72999572753906,168.49000549316406,169.0,167.475830078125,71765100
2024-03-08,Apple,AAPL,AAPL,169.0,173.6999969482422,168.94000244140625,170.72999572753906,169.1902313232422,76267000
2024-03-11,Apple,AAPL,AAPL,172.94000244140625,174.3800048828125,172.0500030517578,172.75,171.19200134277344,60139500
2024-03-12,Apple,AAPL,AAPL,173.14999389648438,174.02999877929688,171.00999450683594,173.22999572753906,171.6676788330078,59825400
2024-03-13,Apple,AAPL,AAPL,172.77000427246094,173.19000244140625,170.75999450683594,171.1300048828125,169.5866241455078,52488700
2024-03-14,Apple,AAPL,AAPL,172.91000366210938,174.30999755859375,172.0500030517578,173.0,171.43975830078125,72913500
2024-03-15,Apple,AAPL,AAPL,171.1699981689453,172.6199951171875,170.2899932861328,172.6199951171875,171.06317138671875,121752700
2024-03-18,Apple,AAPL,AAPL,175.57000732421875,177.7100067138672,173.52000427246094,173.72000122070312,172.15325927734375,75604200
2024-03-19,Apple,AAPL,AAPL,174.33999633789062,176.61000061035156,173.02999877929688,176.0800018310547,174.4919891357422,55215200
2024-03-20,Apple,AAPL,AAPL,175.72000122070312,178.6699981689453,175.08999633789062,178.6699981689453,177.05862426757812,53423100
2024-03-21,Apple,AAPL,AAPL,177.0500030517578,177.49000549316406,170.83999633789062,171.3699951171875,169.82443237304688,106181300
2024-03-22,Apple,AAPL,AAPL,171.75999450683594,173.0500030517578,170.05999755859375,172.27999877929688,170.72625732421875,71160100
2024-03-25,Apple,AAPL,AAPL,170.57000732421875,171.94000244140625,169.4499969482422,170.85000610351562,169.30914306640625,54288300
2024-03-26,Apple,AAPL,AAPL,170.0,171.4199981689453,169.5800018310547,169.7100067138672,168.17945861816406,57388400
2024-03-27,Apple,AAPL,AAPL,170.41000366210938,173.60000610351562,170.11000061035156,173.30999755859375,171.74696350097656,60273300
2024-03-28,Apple,AAPL,AAPL,171.75,172.22999572753906,170.50999450683594,171.47999572753906,169.93344116210938,65672700
2024-04-01,Apple,AAPL,AAPL,171.19000244140625,171.25,169.47999572753906,170.02999877929688,168.4965362548828,46240500
2024-04-02,Apple,AAPL,AAPL,169.0800018310547,169.33999633789062,168.22999572753906,168.83999633789062,167.31729125976562,49329500
2024-04-03,Apple,AAPL,AAPL,168.7899932861328,170.67999267578125,168.5800018310547,169.64999389648438,168.11993408203125,47691700
2024-04-04,Apple,AAPL,AAPL,170.2899932861328,171.9199981689453,168.82000732421875,168.82000732421875,167.29745483398438,53704400
2024-04-05,Apple,AAPL,AAPL,169.58999633789062,170.38999938964844,168.9499969482422,169.5800018310547,168.0506134033203,42104800
2024-04-08,Apple,AAPL,AAPL,169.02999877929688,169.1999969482422,168.24000549316406,168.4499969482422,166.93080139160156,37425500
2024-04-09,Apple,AAPL,AAPL,168.6999969482422,170.0800018310547,168.35000610351562,169.6699981689453,168.13978576660156,42373800
2024-04-10,Apple,AAPL,AAPL,168.8000030517578,169.08999633789062,167.11000061035156,167.77999877929688,166.266845703125,49709300
2024-04-11,Apple,AAPL,AAPL,168.33999633789062,175.4600067138672,168.16000366210938,175.0399932861328,173.4613494873047,91070300
2024-04-12,Apple,AAPL,AAPL,174.25999450683594,178.36000061035156,174.2100067138672,176.5500030517578,174.95773315429688,101670900
2024-04-15,Apple,AAPL,AAPL,175.36000061035156,176.6300048828125,172.5,172.69000244140625,171.13255310058594,73531800
2024-04-16,Apple,AAPL,AAPL,171.75,173.75999450683594,168.27000427246094,169.3800048828125,167.8524169921875,73711200
2024-04-17,Apple,AAPL,AAPL,169.61000061035156,170.64999389648438,168.0,168.0,166.48486328125,50901200
2024-04-18,Apple,AAPL,AAPL,168.02999877929688,168.63999938964844,166.5500030517578,167.0399932861328,165.53350830078125,43122900
2024-04-19,Apple,AAPL,AAPL,166.2100067138672,166.39999389648438,164.0800018310547,165.0,163.5118865966797,68149400
2024-04-22,Apple,AAPL,AAPL,165.52000427246094,167.25999450683594,164.77000427246094,165.83999633789062,164.34432983398438,48116400
2024-04-23,Apple,AAPL,AAPL,165.35000610351562,167.0500030517578,164.9199981689453,166.89999389648438,165.394775390625,49537800
2024-04-24,Apple,AAPL,AAPL,166.5399932861328,169.3000030517578,166.2100067138672,169.02000427246094,167.4956512451172,48251800
2024-04-25,Apple,AAPL,AAPL,169.52999877929688,170.61000061035156,168.14999389648438,169.88999938964844,168.35780334472656,50558300
2024-04-26,Apple,AAPL,AAPL,169.8800048828125,171.33999633789062,169.17999267578125,169.3000030517578,167.7731475830078,44838400
2024-04-29,Apple,AAPL,AAPL,173.3699951171875,176.02999877929688,173.10000610351562,173.5,171.9352264404297,68169400
2024-04-30,Apple,AAPL,AAPL,173.3300018310547,174.99000549316406,170.0,170.3300018310547,168.79383850097656,65934800
2024-05-01,Apple,AAPL,AAPL,169.5800018310547,172.7100067138672,169.11000061035156,169.3000030517578,167.7731475830078,50383100
2024-05-02,Apple,AAPL,AAPL,172.50999450683594,173.4199981689453,170.88999938964844,173.02999877929688,171.46949768066406,94214900
2024-05-03,Apple,AAPL,AAPL,186.64999389648438,187.0,182.66000366210938,183.3800048828125,181.72613525390625,163224100
2024-05-06,Apple,AAPL,AAPL,182.35000610351562,184.1999969482422,180.4199981689453,181.7100067138672,180.07119750976562,78569700
2024-05-07,Apple,AAPL,AAPL,183.4499969482422,184.89999389648438,181.32000732421875,182.39999389648438,180.75497436523438,77305800
2024-05-08,Apple,AAPL,AAPL,182.85000610351562,183.07000732421875,181.4499969482422,182.74000549316406,181.0918731689453,45057100
2024-05-09,Apple,AAPL,AAPL,182.55999755859375,184.66000366210938,182.11000061035156,184.57000732421875,182.90541076660156,48983000
2024-05-10,Apple,AAPL,AAPL,184.89999389648438,185.08999633789062,182.1300048828125,183.0500030517578,181.64515686035156,50759500
2024-05-13,Apple,AAPL,AAPL,185.44000244140625,187.10000610351562,184.6199951171875,186.27999877929688,184.850341796875,72044800
2024-05-14,Apple,AAPL,AAPL,187.50999450683594,188.3000030517578,186.2899932861328,187.42999267578125,185.99154663085938,52393600
2024-05-15,Apple,AAPL,AAPL,187.91000366210938,190.64999389648438,187.3699951171875,189.72000122070312,188.26397705078125,70400000
2024-05-16,Apple,AAPL,AAPL,190.47000122070312,191.10000610351562,189.66000366210938,189.83999633789062,188.38304138183594,52845200
2024-05-17,Apple,AAPL,AAPL,189.50999450683594,190.80999755859375,189.17999267578125,189.8699951171875,188.4127960205078,41282900
2024-05-20,Apple,AAPL,AAPL,189.3300018310547,191.9199981689453,189.00999450683594,191.0399932861328,189.57383728027344,44361300
2024-05-21,Apple,AAPL,AAPL,191.08999633789062,192.72999572753906,190.9199981689453,192.35000610351562,190.873779296875,42309400
2024-05-22,Apple,AAPL,AAPL,192.27000427246094,192.82000732421875,190.27000427246094,190.89999389648438,189.4348907470703,34648500
2024-05-23,Apple,AAPL,AAPL,190.97999572753906,191.0,186.6300048828125,186.8800048828125,185.4457550048828,51005900
2024-05-24,Apple,AAPL,AAPL,188.82000732421875,190.5800018310547,188.0399932861328,189.97999572753906,188.52195739746094,36327000
2024-05-28,Apple,AAPL,AAPL,191.50999450683594,193.0,189.10000610351562,189.99000549316406,188.53189086914062,52280100
2024-05-29,Apple,AAPL,AAPL,189.61000061035156,192.25,189.50999450683594,190.2899932861328,188.82958984375,53068000
2024-05-30,Apple,AAPL,AAPL,190.75999450683594,192.17999267578125,190.6300048828125,191.2899932861328,189.82191467285156,49889100
2024-05-31,Apple,AAPL,AAPL,191.44000244140625,192.57000732421875,189.91000366210938,192.25,190.7745361328125,75158300
2024-06-03,Apple,AAPL,AAPL,192.89999389648438,194.99000549316406,192.52000427246094,194.02999877929688,192.5408935546875,50080500
2024-06-04,Apple,AAPL,AAPL,194.63999938964844,195.32000732421875,193.02999877929688,194.35000610351562,192.85841369628906,47471400
2024-06-05,Apple,AAPL,AAPL,195.39999389648438,196.89999389648438,194.8699951171875,195.8699951171875,194.36676025390625,54156800
2024-06-06,Apple,AAPL,AAPL,195.69000244140625,196.5,194.1699981689453,194.47999572753906,192.9874267578125,41181800
2024-06-07,Apple,AAPL,AAPL,194.64999389648438,196.94000244140625,194.13999938964844,196.88999938964844,195.37893676757812,53103900
2024-06-10,Apple,AAPL,AAPL,196.89999389648438,197.3000030517578,192.14999389648438,193.1199951171875,191.6378631591797,97010200
2024-06-11,Apple,AAPL,AAPL,193.64999389648438,207.16000366210938,193.6300048828125,207.14999389648438,205.5601806640625,172373300
2024-06-12,Apple,AAPL,AAPL,207.3699951171875,220.1999969482422,206.89999389648438,213.07000732421875,211.4347686767578,198134300
2024-06-13,Apple,AAPL,AAPL,214.74000549316406,216.75,211.60000610351562,214.24000549316406,212.59579467773438,97862700
2024-06-14,Apple,AAPL,AAPL,213.85000610351562,215.1699981689453,211.3000030517578,212.49000549316406,210.8592071533203,70122700
2024-06-17,Apple,AAPL,AAPL,213.3699951171875,218.9499969482422,212.72000122070312,216.6699981689453,215.0071258544922,93728300
2024-06-18,Apple,AAPL,AAPL,217.58999633789062,218.6300048828125,213.0,214.2899932861328,212.6453857421875,79943300
2024-06-20,Apple,AAPL,AAPL,213.92999267578125,214.24000549316406,208.85000610351562,209.67999267578125,208.0707550048828,86172500
2024-06-21,Apple,AAPL,AAPL,210.38999938964844,211.88999938964844,207.11000061035156,207.49000549316406,205.89759826660156,241805100
2024-06-24,Apple,AAPL,AAPL,207.72000122070312,212.6999969482422,206.58999633789062,208.13999938964844,206.5426025390625,80727000
2024-06-25,Apple,AAPL,AAPL,209.14999389648438,211.3800048828125,208.61000061035156,209.07000732421875,207.46546936035156,55549700
2024-06-26,Apple,AAPL,AAPL,211.5,214.86000061035156,210.63999938964844,213.25,211.61337280273438,66213200
2024-06-27,Apple,AAPL,AAPL,214.69000244140625,215.74000549316406,212.35000610351562,214.10000610351562,212.45684814453125,49772700
2024-06-28,Apple,AAPL,AAPL,215.77000427246094,216.07000732421875,210.3000030517578,210.6199951171875,209.0035400390625,82542700
2024-07-01,Apple,AAPL,AAPL,212.08999633789062,217.50999450683594,211.9199981689453,216.75,215.0865020751953,60402900
2024-07-02,Apple,AAPL,AAPL,216.14999389648438,220.3800048828125,215.10000610351562,220.27000427246094,218.57949829101562,58046200
2024-07-03,Apple,AAPL,AAPL,220.0,221.5500030517578,219.02999877929688,221.5500030517578,219.8496856689453,37369800
2024-07-05,Apple,AAPL,AAPL,221.64999389648438,226.4499969482422,221.64999389648438,226.33999633789062,224.6029052734375,60412400
2024-07-08,Apple,AAPL,AAPL,227.08999633789062,227.85000610351562,223.25,227.82000732421875,226.0715789794922,59085900
2024-07-09,Apple,AAPL,AAPL,227.92999267578125,229.39999389648438,226.3699951171875,228.67999267578125,226.92495727539062,48076100
2024-07-10,Apple,AAPL,AAPL,229.3000030517578,233.0800018310547,229.25,232.97999572753906,231.19195556640625,62627700
2024-07-11,Apple,AAPL,AAPL,231.38999938964844,232.38999938964844,225.77000427246094,227.57000732421875,225.823486328125,64710600
2024-07-12,Apple,AAPL,AAPL,228.9199981689453,232.63999938964844,228.67999267578125,230.5399932861328,228.77069091796875,53046500
2024-07-15,Apple,AAPL,AAPL,236.47999572753906,237.22999572753906,233.08999633789062,234.39999389648438,232.60105895996094,62631300
2024-07-16,Apple,AAPL,AAPL,235.0,236.27000427246094,232.3300018310547,234.82000732421875,233.0178680419922,43234300
2024-07-17,Apple,AAPL,AAPL,229.4499969482422,231.4600067138672,226.63999938964844,228.8800048828125,227.1234130859375,57345900
2024-07-18,Apple,AAPL,AAPL,230.27999877929688,230.44000244140625,222.27000427246094,224.17999267578125,222.45948791503906,66034600
2024-07-19,Apple,AAPL,AAPL,224.82000732421875,226.8000030517578,223.27999877929688,224.30999755859375,222.58848571777344,49151500
2024-07-22,Apple,AAPL,AAPL,227.00999450683594,227.77999877929688,223.08999633789062,223.9600067138672,222.2412109375,48201800
2024-07-23,Apple,AAPL,AAPL,224.3699951171875,226.94000244140625,222.67999267578125,225.00999450683594,223.2831268310547,39960300
2024-07-24,Apple,AAPL,AAPL,224.0,224.8000030517578,217.1300048828125,218.5399932861328,216.86277770996094,61777600
2024-07-25,Apple,AAPL,AAPL,218.92999267578125,220.85000610351562,214.6199951171875,217.49000549316406,215.8208465576172,51391200
2024-07-26,Apple,AAPL,AAPL,218.6999969482422,219.49000549316406,216.00999450683594,217.9600067138672,216.28726196289062,41601300
2024-07-29,Apple,AAPL,AAPL,216.9600067138672,219.3000030517578,215.75,218.24000549316406,216.56509399414062,36311800
2024-07-30,Apple,AAPL,AAPL,219.19000244140625,220.3300018310547,216.1199951171875,218.8000030517578,217.12078857421875,41643800
2024-07-31,Apple,AAPL,AAPL,221.44000244140625,223.82000732421875,220.6300048828125,222.0800018310547,220.37562561035156,50036300
2024-08-01,Apple,AAPL,AAPL,224.3699951171875,224.47999572753906,217.02000427246094,218.36000061035156,216.6841583251953,62501000
2024-08-02,Apple,AAPL,AAPL,219.14999389648438,225.60000610351562,217.7100067138672,219.86000061035156,218.1726531982422,105568600
2024-08-05,Apple,AAPL,AAPL,199.08999633789062,213.5,196.0,209.27000427246094,207.66390991210938,119548600
2024-08-06,Apple,AAPL,AAPL,205.3000030517578,209.99000549316406,201.07000732421875,207.22999572753906,205.6396026611328,69660500
2024-08-07,Apple,AAPL,AAPL,206.89999389648438,213.63999938964844,206.38999938964844,209.82000732421875,208.209716796875,63516400
2024-08-08,Apple,AAPL,AAPL,213.11000061035156,214.1999969482422,208.8300018310547,213.30999755859375,211.6729278564453,47161100
2024-08-09,Apple,AAPL,AAPL,212.10000610351562,216.77999877929688,211.97000122070312,216.24000549316406,214.5804443359375,42201600
2024-08-12,Apple,AAPL,AAPL,216.07000732421875,219.50999450683594,215.60000610351562,217.52999877929688,216.11038208007812,38028100
2024-08-13,Apple,AAPL,AAPL,219.00999450683594,221.88999938964844,219.00999450683594,221.27000427246094,219.8260040283203,44155300
2024-08-14,Apple,AAPL,AAPL,220.57000732421875,223.02999877929688,219.6999969482422,221.72000122070312,220.2730255126953,41960600
2024-08-15,Apple,AAPL,AAPL,224.60000610351562,225.35000610351562,222.75999450683594,224.72000122070312,223.2534637451172,46414000
2024-08-16,Apple,AAPL,AAPL,223.9199981689453,226.8300018310547,223.64999389648438,226.0500030517578,224.5747833251953,44340200
2024-08-19,Apple,AAPL,AAPL,225.72000122070312,225.99000549316406,223.0399932861328,225.88999938964844,224.4158477783203,40687800
2024-08-20,Apple,AAPL,AAPL,225.77000427246094,227.1699981689453,225.4499969482422,226.50999450683594,225.03176879882812,30299000
2024-08-21,Apple,AAPL,AAPL,226.52000427246094,227.97999572753906,225.0500030517578,226.39999389648438,224.9224853515625,34765500
2024-08-22,Apple,AAPL,AAPL,227.7899932861328,228.33999633789062,223.89999389648438,224.52999877929688,223.06471252441406,43695300
2024-08-23,Apple,AAPL,AAPL,225.66000366210938,228.22000122070312,224.3300018310547,226.83999633789062,225.35963439941406,38677300
2024-08-26,Apple,AAPL,AAPL,226.75999450683594,227.27999877929688,223.88999938964844,227.17999267578125,225.69741821289062,30602200
2024-08-27,Apple,AAPL,AAPL,226.0,228.85000610351562,224.88999938964844,228.02999877929688,226.5418701171875,35934600
2024-08-28,Apple,AAPL,AAPL,227.9199981689453,229.86000061035156,225.67999267578125,226.49000549316406,225.01193237304688,38052200
2024-08-29,Apple,AAPL,AAPL,230.10000610351562,232.9199981689453,228.8800048828125,229.7899932861328,228.29039001464844,51906300
2024-08-30,Apple,AAPL,AAPL,230.19000244140625,230.39999389648438,227.47999572753906,229.0,227.50555419921875,52990800
2024-09-03,Apple,AAPL,AAPL,228.5500030517578,229.0,221.1699981689453,222.77000427246094,221.3162078857422,50190600
2024-09-04,Apple,AAPL,AAPL,221.66000366210938,221.77999877929688,217.47999572753906,220.85000610351562,219.4087371826172,43840200
2024-09-05,Apple,AAPL,AAPL,221.6300048828125,225.47999572753906,221.52000427246094,222.3800048828125,220.92874145507812,36615400
2024-09-06,Apple,AAPL,AAPL,223.9499969482422,225.24000549316406,219.77000427246094,220.82000732421875,219.37892150878906,48423000
2024-09-09,Apple,AAPL,AAPL,220.82000732421875,221.27000427246094,216.7100067138672,220.91000366210938,219.46835327148438,67180000
2024-09-10,Apple,AAPL,AAPL,218.9199981689453,221.47999572753906,216.72999572753906,220.11000061035156,218.6735382080078,51591000
2024-09-11,Apple,AAPL,AAPL,221.4600067138672,223.08999633789062,217.88999938964844,222.66000366210938,221.20692443847656,44587100
2024-09-12,Apple,AAPL,AAPL,222.5,223.5500030517578,219.82000732421875,222.77000427246094,221.3162078857422,37455600
2024-09-13,Apple,AAPL,AAPL,223.5800018310547,224.0399932861328,221.91000366210938,222.5,221.0479736328125,36766600
2024-09-16,Apple,AAPL,AAPL,216.5399932861328,217.22000122070312,213.9199981689453,216.32000732421875,214.90829467773438,59357400
2024-09-17,Apple,AAPL,AAPL,215.75,216.89999389648438,214.5,216.7899932861328,215.37521362304688,45519300
2024-09-18,Apple,AAPL,AAPL,217.5500030517578,222.7100067138672,217.5399932861328,220.69000244140625,219.249755859375,59894900
2024-09-19,Apple,AAPL,AAPL,224.99000549316406,229.82000732421875,224.6300048828125,228.8699951171875,227.37640380859375,66781300
2024-09-20,Apple,AAPL,AAPL,229.97000122070312,233.08999633789062,227.6199951171875,228.1999969482422,226.7107391357422,318679900
2024-09-23,Apple,AAPL,AAPL,227.33999633789062,229.4499969482422,225.80999755859375,226.47000122070312,224.99205017089844,54146000
2024-09-24,Apple,AAPL,AAPL,228.64999389648438,229.35000610351562,225.72999572753906,227.3699951171875,225.88616943359375,43556100
2024-09-25,Apple,AAPL,AAPL,224.92999267578125,227.2899932861328,224.02000427246094,226.3699951171875,224.89268493652344,42308700
2024-09-26,Apple,AAPL,AAPL,227.3000030517578,228.5,225.41000366210938,227.52000427246094,226.03518676757812,36636700
2024-09-27,Apple,AAPL,AAPL,228.4600067138672,229.52000427246094,227.3000030517578,227.7899932861328,226.30340576171875,34026000
2024-09-30,Apple,AAPL,AAPL,230.0399932861328,233.0,229.64999389648438,233.0,231.47943115234375,54541900
2024-10-01,Apple,AAPL,AAPL,229.52000427246094,229.64999389648438,223.74000549316406,226.2100067138672,224.7337646484375,63285000
2024-10-02,Apple,AAPL,AAPL,225.88999938964844,227.3699951171875,223.02000427246094,226.77999877929688,225.30001831054688,32880600
2024-10-03,Apple,AAPL,AAPL,225.13999938964844,226.80999755859375,223.32000732421875,225.6699981689453,224.197265625,34044200
2024-10-04,Apple,AAPL,AAPL,227.89999389648438,228.0,224.1300048828125,226.8000030517578,225.3199005126953,37245100
2024-10-07,Apple,AAPL,AAPL,224.5,225.69000244140625,221.3300018310547,221.69000244140625,220.2432403564453,39505400
2024-10-08,Apple,AAPL,AAPL,224.3000030517578,225.97999572753906,223.25,225.77000427246094,224.29660034179688,31855700
2024-10-09,Apple,AAPL,AAPL,225.22999572753906,229.75,224.8300018310547,229.5399932861328,228.04200744628906,33591100
2024-10-10,Apple,AAPL,AAPL,227.77999877929688,229.5,227.1699981689453,229.0399932861328,227.54527282714844,28183500
2024-10-11,Apple,AAPL,AAPL,229.3000030517578,229.41000366210938,227.33999633789062,227.5500030517578,226.0650177001953,31759200
2024-10-14,Apple,AAPL,AAPL,228.6999969482422,231.72999572753906,228.60000610351562,231.3000030517578,229.79054260253906,39882100
2024-10-15,Apple,AAPL,AAPL,233.61000061035156,237.49000549316406,232.3699951171875,233.85000610351562,232.32388305664062,64751400
2024-10-16,Apple,AAPL,AAPL,231.60000610351562,232.1199951171875,229.83999633789062,231.77999877929688,230.2673797607422,34082200
2024-10-17,Apple,AAPL,AAPL,233.42999267578125,233.85000610351562,230.52000427246094,232.14999389648438,230.63497924804688,32993800
2024-10-18,Apple,AAPL,AAPL,236.17999267578125,236.17999267578125,234.00999450683594,235.0,233.4663543701172,46431500
2024-10-21,Apple,AAPL,AAPL,234.4499969482422,236.85000610351562,234.4499969482422,236.47999572753906,234.9367218017578,36254500
2024-10-22,Apple,AAPL,AAPL,233.88999938964844,236.22000122070312,232.60000610351562,235.86000061035156,234.32080078125,38846600
2024-10-23,Apple,AAPL,AAPL,234.0800018310547,235.13999938964844,227.75999450683594,230.75999450683594,229.25404357910156,52287000
2024-10-24,Apple,AAPL,AAPL,229.97999572753906,230.82000732421875,228.41000366210938,230.57000732421875,229.0653076171875,31109500
2024-10-25,Apple,AAPL,AAPL,229.74000549316406,233.22000122070312,229.57000732421875,231.41000366210938,229.89981079101562,38802300
2024-10-28,Apple,AAPL,AAPL,233.32000732421875,234.72999572753906,232.5500030517578,233.39999389648438,231.87681579589844,36087100
2024-10-29,Apple,AAPL,AAPL,233.10000610351562,234.3300018310547,232.32000732421875,233.6699981689453,232.1450653076172,35417200
2024-10-30,Apple,AAPL,AAPL,232.61000061035156,233.47000122070312,229.5500030517578,230.10000610351562,228.59835815429688,47070900
2024-10-31,Apple,AAPL,AAPL,229.33999633789062,229.8300018310547,225.3699951171875,225.91000366210938,224.43569946289062,64370100
2024-11-01,Apple,AAPL,AAPL,220.97000122070312,225.35000610351562,220.27000427246094,222.91000366210938,221.45529174804688,65276700
2024-11-04,Apple,AAPL,AAPL,220.99000549316406,222.7899932861328,219.7100067138672,222.00999450683594,220.56117248535156,44944500
2024-11-05,Apple,AAPL,AAPL,221.8000030517578,223.9499969482422,221.13999938964844,223.4499969482422,221.99172973632812,28111300
2024-11-06,Apple,AAPL,AAPL,222.61000061035156,226.07000732421875,221.19000244140625,222.72000122070312,221.2665252685547,54561100
2024-11-07,Apple,AAPL,AAPL,224.6300048828125,227.8800048828125,224.57000732421875,227.47999572753906,225.99545288085938,42137700
2024-11-08,Apple,AAPL,AAPL,227.1699981689453,228.66000366210938,226.41000366210938,226.9600067138672,225.7269287109375,38328800
2024-11-11,Apple,AAPL,AAPL,225.0,225.6999969482422,221.5,224.22999572753906,223.01173400878906,42005600
2024-11-12,Apple,AAPL,AAPL,224.5500030517578,225.58999633789062,223.36000061035156,224.22999572753906,223.01173400878906,40398300
2024-11-13,Apple,AAPL,AAPL,224.00999450683594,226.64999389648438,222.75999450683594,225.1199951171875,223.89691162109375,48566200
2024-11-14,Apple,AAPL,AAPL,225.02000427246094,228.8699951171875,225.0,228.22000122070312,226.98007202148438,44923900
2024-11-15,Apple,AAPL,AAPL,226.39999389648438,226.9199981689453,224.27000427246094,225.0,223.77757263183594,47923700
2024-11-18,Apple,AAPL,AAPL,225.25,229.74000549316406,225.1699981689453,228.02000427246094,226.7811737060547,44633700
2024-11-19,Apple,AAPL,AAPL,226.97999572753906,230.16000366210938,226.66000366210938,228.27999877929688,227.0397491455078,36211800
2024-11-20,Apple,AAPL,AAPL,228.05999755859375,229.92999267578125,225.88999938964844,229.0,227.75582885742188,35169600
2024-11-21,Apple,AAPL,AAPL,228.8800048828125,230.16000366210938,225.7100067138672,228.52000427246094,227.27845764160156,42108300
2024-11-22,Apple,AAPL,AAPL,228.05999755859375,230.72000122070312,228.05999755859375,229.8699951171875,228.62109375,38168300
2024-11-25,Apple,AAPL,AAPL,231.4600067138672,233.25,229.74000549316406,232.8699951171875,231.60479736328125,90152800
2024-11-26,Apple,AAPL,AAPL,233.3300018310547,235.57000732421875,233.3300018310547,235.05999755859375,233.78292846679688,45986200
2024-11-27,Apple,AAPL,AAPL,234.47000122070312,235.69000244140625,233.80999755859375,234.92999267578125,233.6536102294922,33498400
2024-11-29,Apple,AAPL,AAPL,234.80999755859375,237.80999755859375,233.97000122070312,237.3300018310547,236.0405731201172,28481400
2024-12-02,Apple,AAPL,AAPL,237.27000427246094,240.7899932861328,237.16000366210938,239.58999633789062,238.28829956054688,48137100
2024-12-03,Apple,AAPL,AAPL,239.80999755859375,242.75999450683594,238.89999389648438,242.64999389648438,241.33168029785156,38861000
2024-12-04,Apple,AAPL,AAPL,242.8699951171875,244.11000061035156,241.25,243.00999450683594,241.68971252441406,44383900
2024-12-05,Apple,AAPL,AAPL,243.99000549316406,244.5399932861328,242.1300048828125,243.0399932861328,241.7195587158203,40033900
2024-12-06,Apple,AAPL,AAPL,242.91000366210938,244.6300048828125,242.0800018310547,242.83999633789062,241.52064514160156,36870600
2024-12-09,Apple,AAPL,AAPL,241.8300018310547,247.24000549316406,241.75,246.75,245.40940856933594,44649200
2024-12-10,Apple,AAPL,AAPL,246.88999938964844,248.2100067138672,245.33999633789062,247.77000427246094,246.4238739013672,36914800
2024-12-11,Apple,AAPL,AAPL,247.9600067138672,250.8000030517578,246.25999450683594,246.49000549316406,245.1508331298828,45205800
2024-12-12,Apple,AAPL,AAPL,246.88999938964844,248.74000549316406,245.67999267578125,247.9600067138672,246.61282348632812,32777500
2024-12-13,Apple,AAPL,AAPL,247.82000732421875,249.2899932861328,246.24000549316406,248.1300048828125,246.7819061279297,33155300
2024-12-16,Apple,AAPL,AAPL,247.99000549316406,251.3800048828125,247.64999389648438,251.0399932861328,249.67608642578125,51694800
2024-12-17,Apple,AAPL,AAPL,250.0800018310547,253.8300018310547,249.77999877929688,253.47999572753906,252.1028289794922,51356400
2024-12-18,Apple,AAPL,AAPL,252.16000366210938,254.27999877929688,247.74000549316406,248.0500030517578,246.7023468017578,56774100
2024-12-19,Apple,AAPL,AAPL,247.5,252.0,247.08999633789062,249.7899932861328,248.432861328125,60882300
2024-12-20,Apple,AAPL,AAPL,248.0399932861328,255.0,245.69000244140625,254.49000549316406,253.10736083984375,147495300
2024-12-23,Apple,AAPL,AAPL,254.77000427246094,255.64999389648438,253.4499969482422,255.27000427246094,253.8831024169922,40858800
2024-12-24,Apple,AAPL,AAPL,255.49000549316406,258.2099914550781,255.2899932861328,258.20001220703125,256.79718017578125,23234700
2024-12-26,Apple,AAPL,AAPL,258.19000244140625,260.1000061035156,257.6300048828125,259.0199890136719,257.6127014160156,27237100
2024-12-27,Apple,AAPL,AAPL,257.8299865722656,258.70001220703125,253.05999755859375,255.58999633789062,254.20138549804688,42355300
2024-12-30,Apple,AAPL,AAPL,252.22999572753906,253.5,250.75,252.1999969482422,250.8297882080078,35557500
2024-12-31,Apple,AAPL,AAPL,252.44000244140625,253.27999877929688,249.42999267578125,250.4199981689453,249.0594482421875,39480700
2025-01-02,Apple,AAPL,AAPL,248.92999267578125,249.10000610351562,241.82000732421875,243.85000610351562,242.52517700195312,55740700
2025-01-03,Apple,AAPL,AAPL,243.36000061035156,244.17999267578125,241.88999938964844,243.36000061035156,242.03782653808594,40244100
2025-01-06,Apple,AAPL,AAPL,244.30999755859375,247.3300018310547,243.1999969482422,245.0,243.66893005371094,45045600
2025-01-07,Apple,AAPL,AAPL,242.97999572753906,245.5500030517578,241.35000610351562,242.2100067138672,240.89407348632812,40856000
2025-01-08,Apple,AAPL,AAPL,241.9199981689453,243.7100067138672,240.0500030517578,242.6999969482422,241.38140869140625,37628900
2025-01-10,Apple,AAPL,AAPL,240.00999450683594,240.16000366210938,233.0,236.85000610351562,235.56320190429688,61710900
2025-01-13,Apple,AAPL,AAPL,233.52999877929688,234.6699981689453,229.72000122070312,234.39999389648438,233.12648010253906,49630700
2025-01-14,Apple,AAPL,AAPL,234.75,236.1199951171875,232.47000122070312,233.27999877929688,232.0125732421875,39435300
2025-01-15,Apple,AAPL,AAPL,234.63999938964844,238.9600067138672,234.42999267578125,237.8699951171875,236.57765197753906,39832000
